,data
2022-04-11 11:58:07,115
2022-04-11 11:58:08,129
2022-04-11 11:58:09,65
2022-04-11 11:58:10,62
2022-04-11 11:58:11,128
2022-04-11 11:58:12,141
2022-04-11 11:58:13,74
2022-04-11 11:58:14,141
2022-04-11 11:58:15,75
2022-04-11 11:58:16,89
2022-04-11 11:58:17,126
2022-04-11 11:58:18,69
2022-04-11 11:58:19,79
2022-04-11 11:58:20,61
2022-04-11 11:58:21,135
2022-04-11 11:58:22,67
2022-04-11 11:58:23,117
2022-04-11 11:58:24,71
2022-04-11 11:58:25,111
2022-04-11 11:58:26,63
2022-04-11 11:58:27,59
2022-04-11 11:58:28,99
2022-04-11 11:58:29,84
2022-04-11 11:58:30,128
2022-04-11 11:58:31,89
2022-04-11 11:58:32,65
2022-04-11 11:58:33,62
2022-04-11 11:58:34,89
2022-04-11 11:58:35,60
2022-04-11 11:58:36,144
2022-04-11 11:58:37,103
2022-04-11 11:58:38,129
2022-04-11 11:58:39,52
2022-04-11 11:58:40,133
2022-04-11 11:58:41,103
2022-04-11 11:58:42,56
2022-04-11 11:58:43,115
2022-04-11 11:58:44,115
2022-04-11 11:58:45,55
2022-04-11 11:58:46,59
2022-04-11 11:58:47,105
2022-04-11 11:58:48,92
2022-04-11 11:58:49,90
2022-04-11 11:58:50,96
2022-04-11 11:58:51,121
2022-04-11 11:58:52,78
2022-04-11 11:58:53,107
2022-04-11 11:58:54,111
2022-04-11 11:58:55,97
2022-04-11 11:58:56,70
2022-04-11 11:58:57,70
2022-04-11 11:58:58,130
2022-04-11 11:58:59,113
2022-04-11 11:59:00,139
2022-04-11 11:59:01,148
2022-04-11 11:59:02,134
2022-04-11 11:59:03,90
2022-04-11 11:59:04,90
2022-04-11 11:59:05,119
2022-04-11 11:59:06,137
2022-04-11 11:59:07,138
2022-04-11 11:59:08,56
2022-04-11 11:59:09,142
2022-04-11 11:59:10,128
2022-04-11 11:59:11,72
2022-04-11 11:59:12,77
2022-04-11 11:59:13,100
2022-04-11 11:59:14,145
2022-04-11 11:59:15,100
2022-04-11 11:59:16,144
2022-04-11 11:59:17,140
2022-04-11 11:59:18,102
2022-04-11 11:59:19,91
2022-04-11 11:59:20,123
2022-04-11 11:59:21,146
2022-04-11 11:59:22,86
2022-04-11 11:59:23,117
2022-04-11 11:59:24,84
2022-04-11 11:59:25,60
2022-04-11 11:59:26,136
2022-04-11 11:59:27,90
2022-04-11 11:59:28,108
2022-04-11 11:59:29,68
2022-04-11 11:59:30,76
2022-04-11 11:59:31,51
2022-04-11 11:59:32,90
2022-04-11 11:59:33,77
2022-04-11 11:59:34,68
2022-04-11 11:59:35,83
2022-04-11 11:59:36,61
2022-04-11 11:59:37,144
2022-04-11 11:59:38,83
2022-04-11 11:59:39,147
2022-04-11 11:59:40,134
2022-04-11 11:59:41,56
2022-04-11 11:59:42,85
2022-04-11 11:59:43,52
2022-04-11 11:59:44,51
2022-04-11 11:59:45,137
2022-04-11 11:59:46,99
2022-04-11 11:59:47,99
2022-04-11 11:59:48,101
2022-04-11 11:59:49,57
2022-04-11 11:59:50,73
2022-04-11 11:59:51,80
2022-04-11 11:59:52,150
2022-04-11 11:59:53,140
2022-04-11 11:59:54,140
2022-04-11 11:59:55,83
2022-04-11 11:59:56,114
2022-04-11 11:59:57,96
2022-04-11 11:59:58,120
2022-04-11 11:59:59,117
2022-04-11 12:00:00,137
2022-04-11 12:00:01,149
2022-04-11 12:00:02,74
2022-04-11 12:00:03,55
2022-04-11 12:00:04,97
2022-04-11 12:00:05,119
2022-04-11 12:00:06,89
2022-04-11 12:00:07,64
2022-04-11 12:00:08,106
2022-04-11 12:00:09,104
2022-04-11 12:00:10,104
2022-04-11 12:00:11,115
2022-04-11 12:00:12,107
2022-04-11 12:00:13,122
2022-04-11 12:00:14,104
2022-04-11 12:00:15,138
2022-04-11 12:00:16,134
2022-04-11 12:00:17,119
2022-04-11 12:00:18,92
2022-04-11 12:00:19,77
2022-04-11 12:00:20,102
2022-04-11 12:00:21,80
2022-04-11 12:00:22,96
2022-04-11 12:00:23,125
2022-04-11 12:00:24,92
2022-04-11 12:00:25,62
2022-04-11 12:00:26,135
2022-04-11 12:00:27,131
2022-04-11 12:00:28,135
2022-04-11 12:00:29,73
2022-04-11 12:00:30,144
2022-04-11 12:00:31,140
2022-04-11 12:00:32,137
2022-04-11 12:00:33,116
2022-04-11 12:00:34,72
2022-04-11 12:00:35,105
2022-04-11 12:00:36,79
2022-04-11 12:00:37,129
2022-04-11 12:00:38,133
2022-04-11 12:00:39,117
2022-04-11 12:00:40,123
2022-04-11 12:00:41,79
2022-04-11 12:00:42,85
2022-04-11 12:00:43,120
2022-04-11 12:00:44,144
2022-04-11 12:00:45,122
2022-04-11 12:00:46,82
2022-04-11 12:00:47,72
2022-04-11 12:00:48,136
2022-04-11 12:00:49,118
2022-04-11 12:00:50,127
2022-04-11 12:00:51,126
2022-04-11 12:00:52,85
2022-04-11 12:00:53,121
2022-04-11 12:00:54,54
2022-04-11 12:00:55,58
2022-04-11 12:00:56,147
2022-04-11 12:00:57,131
2022-04-11 12:00:58,84
2022-04-11 12:00:59,87
2022-04-11 12:01:00,51
2022-04-11 12:01:01,90
2022-04-11 12:01:02,126
2022-04-11 12:01:03,77
2022-04-11 12:01:04,62
2022-04-11 12:01:05,111
2022-04-11 12:01:06,86
2022-04-11 12:01:07,121
2022-04-11 12:01:08,141
2022-04-11 12:01:09,98
2022-04-11 12:01:10,111
2022-04-11 12:01:11,66
2022-04-11 12:01:12,91
2022-04-11 12:01:13,105
2022-04-11 12:01:14,119
2022-04-11 12:01:15,123
2022-04-11 12:01:16,96
2022-04-11 12:01:17,63
2022-04-11 12:01:18,55
2022-04-11 12:01:19,101
2022-04-11 12:01:20,58
2022-04-11 12:01:21,95
2022-04-11 12:01:22,107
2022-04-11 12:01:23,123
2022-04-11 12:01:24,120
2022-04-11 12:01:25,87
2022-04-11 12:01:26,77
2022-04-11 12:01:27,111
2022-04-11 12:01:28,107
2022-04-11 12:01:29,138
2022-04-11 12:01:30,57
2022-04-11 12:01:31,138
2022-04-11 12:01:32,92
2022-04-11 12:01:33,81
2022-04-11 12:01:34,75
2022-04-11 12:01:35,72
2022-04-11 12:01:36,119
2022-04-11 12:01:37,116
2022-04-11 12:01:38,102
2022-04-11 12:01:39,127
2022-04-11 12:01:40,149
2022-04-11 12:01:41,70
2022-04-11 12:01:42,121
2022-04-11 12:01:43,52
2022-04-11 12:01:44,116
2022-04-11 12:01:45,80
2022-04-11 12:01:46,115
2022-04-11 12:01:47,128
2022-04-11 12:01:48,100
2022-04-11 12:01:49,82
2022-04-11 12:01:50,128
2022-04-11 12:01:51,88
2022-04-11 12:01:52,119
2022-04-11 12:01:53,77
2022-04-11 12:01:54,57
2022-04-11 12:01:55,149
2022-04-11 12:01:56,124
2022-04-11 12:01:57,125
2022-04-11 12:01:58,113
2022-04-11 12:01:59,105
2022-04-11 12:02:00,90
2022-04-11 12:02:01,69
2022-04-11 12:02:02,89
2022-04-11 12:02:03,99
2022-04-11 12:02:04,144
2022-04-11 12:02:05,122
2022-04-11 12:02:06,81
2022-04-11 12:02:07,141
2022-04-11 12:02:08,89
2022-04-11 12:02:09,127
2022-04-11 12:02:10,130
2022-04-11 12:02:11,94
2022-04-11 12:02:12,67
2022-04-11 12:02:13,71
2022-04-11 12:02:14,105
2022-04-11 12:02:15,129
2022-04-11 12:02:16,52
2022-04-11 12:02:17,87
2022-04-11 12:02:18,127
2022-04-11 12:02:19,80
2022-04-11 12:02:20,95
2022-04-11 12:02:21,110
2022-04-11 12:02:22,69
2022-04-11 12:02:23,112
2022-04-11 12:02:24,100
2022-04-11 12:02:25,77
2022-04-11 12:02:26,96
2022-04-11 12:02:27,60
2022-04-11 12:02:28,72
2022-04-11 12:02:29,52
2022-04-11 12:02:30,111
2022-04-11 12:02:31,118
2022-04-11 12:02:32,118
2022-04-11 12:02:33,57
2022-04-11 12:02:34,107
2022-04-11 12:02:35,57
2022-04-11 12:02:36,135
2022-04-11 12:02:37,72
2022-04-11 12:02:38,68
2022-04-11 12:02:39,104
2022-04-11 12:02:40,58
2022-04-11 12:02:41,72
2022-04-11 12:02:42,53
2022-04-11 12:02:43,68
2022-04-11 12:02:44,110
2022-04-11 12:02:45,107
2022-04-11 12:02:46,120
2022-04-11 12:02:47,59
2022-04-11 12:02:48,96
2022-04-11 12:02:49,88
2022-04-11 12:02:50,70
2022-04-11 12:02:51,81
2022-04-11 12:02:52,64
2022-04-11 12:02:53,137
2022-04-11 12:02:54,129
2022-04-11 12:02:55,102
2022-04-11 12:02:56,87
2022-04-11 12:02:57,79
2022-04-11 12:02:58,124
2022-04-11 12:02:59,78
2022-04-11 12:03:00,110
2022-04-11 12:03:01,78
2022-04-11 12:03:02,108
2022-04-11 12:03:03,82
2022-04-11 12:03:04,99
2022-04-11 12:03:05,82
2022-04-11 12:03:06,55
2022-04-11 12:03:07,93
2022-04-11 12:03:08,90
2022-04-11 12:03:09,80
2022-04-11 12:03:10,54
2022-04-11 12:03:11,141
2022-04-11 12:03:12,87
2022-04-11 12:03:13,123
2022-04-11 12:03:14,126
2022-04-11 12:03:15,130
2022-04-11 12:03:16,131
2022-04-11 12:03:17,68
2022-04-11 12:03:18,51
2022-04-11 12:03:19,122
2022-04-11 12:03:20,108
2022-04-11 12:03:21,98
2022-04-11 12:03:22,144
2022-04-11 12:03:23,85
2022-04-11 12:03:24,62
2022-04-11 12:03:25,118
2022-04-11 12:03:26,55
2022-04-11 12:03:27,118
2022-04-11 12:03:28,89
2022-04-11 12:03:29,107
2022-04-11 12:03:30,82
2022-04-11 12:03:31,60
2022-04-11 12:03:32,122
2022-04-11 12:03:33,141
2022-04-11 12:03:34,115
2022-04-11 12:03:35,106
2022-04-11 12:03:36,65
2022-04-11 12:03:37,89
2022-04-11 12:03:38,67
2022-04-11 12:03:39,55
2022-04-11 12:03:40,113
2022-04-11 12:03:41,78
2022-04-11 12:03:42,114
2022-04-11 12:03:43,102
2022-04-11 12:03:44,141
2022-04-11 12:03:45,102
2022-04-11 12:03:46,66
2022-04-11 12:03:47,128
2022-04-11 12:03:48,128
2022-04-11 12:03:49,133
2022-04-11 12:03:50,81
2022-04-11 12:03:51,121
2022-04-11 12:03:52,91
2022-04-11 12:03:53,76
2022-04-11 12:03:54,113
2022-04-11 12:03:55,82
2022-04-11 12:03:56,103
2022-04-11 12:03:57,147
2022-04-11 12:03:58,72
2022-04-11 12:03:59,119
2022-04-11 12:04:00,126
2022-04-11 12:04:01,77
2022-04-11 12:04:02,145
2022-04-11 12:04:03,130
2022-04-11 12:04:04,88
2022-04-11 12:04:05,119
2022-04-11 12:04:06,149
2022-04-11 12:04:07,55
2022-04-11 12:04:08,113
2022-04-11 12:04:09,72
2022-04-11 12:04:10,129
2022-04-11 12:04:11,140
2022-04-11 12:04:12,104
2022-04-11 12:04:13,147
2022-04-11 12:04:14,105
2022-04-11 12:04:15,63
2022-04-11 12:04:16,116
2022-04-11 12:04:17,61
2022-04-11 12:04:18,145
2022-04-11 12:04:19,74
2022-04-11 12:04:20,144
2022-04-11 12:04:21,58
2022-04-11 12:04:22,124
2022-04-11 12:04:23,125
2022-04-11 12:04:24,116
2022-04-11 12:04:25,131
2022-04-11 12:04:26,92
2022-04-11 12:04:27,131
2022-04-11 12:04:28,68
2022-04-11 12:04:29,77
2022-04-11 12:04:30,147
2022-04-11 12:04:31,95
2022-04-11 12:04:32,85
2022-04-11 12:04:33,146
2022-04-11 12:04:34,103
2022-04-11 12:04:35,63
2022-04-11 12:04:36,71
2022-04-11 12:04:37,108
2022-04-11 12:04:38,54
2022-04-11 12:04:39,50
2022-04-11 12:04:40,101
2022-04-11 12:04:41,88
2022-04-11 12:04:42,78
2022-04-11 12:04:43,80
2022-04-11 12:04:44,100
2022-04-11 12:04:45,83
2022-04-11 12:04:46,129
2022-04-11 12:04:47,133
2022-04-11 12:04:48,80
2022-04-11 12:04:49,89
2022-04-11 12:04:50,94
2022-04-11 12:04:51,131
2022-04-11 12:04:52,149
2022-04-11 12:04:53,76
2022-04-11 12:04:54,120
2022-04-11 12:04:55,132
2022-04-11 12:04:56,65
2022-04-11 12:04:57,117
2022-04-11 12:04:58,112
2022-04-11 12:04:59,130
2022-04-11 12:05:00,134
2022-04-11 12:05:01,102
2022-04-11 12:05:02,71
2022-04-11 12:05:03,129
2022-04-11 12:05:04,94
2022-04-11 12:05:05,139
2022-04-11 12:05:06,86
2022-04-11 12:05:07,125
2022-04-11 12:05:08,73
2022-04-11 12:05:09,141
2022-04-11 12:05:10,72
2022-04-11 12:05:11,55
2022-04-11 12:05:12,137
2022-04-11 12:05:13,101
2022-04-11 12:05:14,97
2022-04-11 12:05:15,58
2022-04-11 12:05:16,131
2022-04-11 12:05:17,115
2022-04-11 12:05:18,98
2022-04-11 12:05:19,55
2022-04-11 12:05:20,104
2022-04-11 12:05:21,80
2022-04-11 12:05:22,127
2022-04-11 12:05:23,130
2022-04-11 12:05:24,144
2022-04-11 12:05:25,98
2022-04-11 12:05:26,139
2022-04-11 12:05:27,96
2022-04-11 12:05:28,139
2022-04-11 12:05:29,61
2022-04-11 12:05:30,93
2022-04-11 12:05:31,61
2022-04-11 12:05:32,132
2022-04-11 12:05:33,65
2022-04-11 12:05:34,76
2022-04-11 12:05:35,102
2022-04-11 12:05:36,56
2022-04-11 12:05:37,130
2022-04-11 12:05:38,64
2022-04-11 12:05:39,145
2022-04-11 12:05:40,64
2022-04-11 12:05:41,78
2022-04-11 12:05:42,145
2022-04-11 12:05:43,99
2022-04-11 12:05:44,120
2022-04-11 12:05:45,100
2022-04-11 12:05:46,126
2022-04-11 12:05:47,133
2022-04-11 12:05:48,133
2022-04-11 12:05:49,127
2022-04-11 12:05:50,126
2022-04-11 12:05:51,133
2022-04-11 12:05:52,55
2022-04-11 12:05:53,122
2022-04-11 12:05:54,133
2022-04-11 12:05:55,74
2022-04-11 12:05:56,73
2022-04-11 12:05:57,131
2022-04-11 12:05:58,135
2022-04-11 12:05:59,72
2022-04-11 12:06:00,54
2022-04-11 12:06:01,135
2022-04-11 12:06:02,126
2022-04-11 12:06:03,126
2022-04-11 12:06:04,91
2022-04-11 12:06:05,121
2022-04-11 12:06:06,140
2022-04-11 12:06:07,136
2022-04-11 12:06:08,74
2022-04-11 12:06:09,135
2022-04-11 12:06:10,97
2022-04-11 12:06:11,102
2022-04-11 12:06:12,66
2022-04-11 12:06:13,60
2022-04-11 12:06:14,88
2022-04-11 12:06:15,67
2022-04-11 12:06:16,134
2022-04-11 12:06:17,130
2022-04-11 12:06:18,75
2022-04-11 12:06:19,111
2022-04-11 12:06:20,130
2022-04-11 12:06:21,92
2022-04-11 12:06:22,61
2022-04-11 12:06:23,117
2022-04-11 12:06:24,80
2022-04-11 12:06:25,137
2022-04-11 12:06:26,58
2022-04-11 12:06:27,59
2022-04-11 12:06:28,116
2022-04-11 12:06:29,81
2022-04-11 12:06:30,51
2022-04-11 12:06:31,136
2022-04-11 12:06:32,100
2022-04-11 12:06:33,90
2022-04-11 12:06:34,115
2022-04-11 12:06:35,124
2022-04-11 12:06:36,63
2022-04-11 12:06:37,109
2022-04-11 12:06:38,122
2022-04-11 12:06:39,94
2022-04-11 12:06:40,200
2022-04-11 12:06:41,150
2022-04-11 12:06:42,112
2022-04-11 12:06:43,132
2022-04-11 12:06:44,111
2022-04-11 12:06:45,119
2022-04-11 12:06:46,98
2022-04-11 12:06:47,105
2022-04-11 12:06:48,90
2022-04-11 12:06:49,114
2022-04-11 12:06:50,101
2022-04-11 12:06:51,124
2022-04-11 12:06:52,110
2022-04-11 12:06:53,92
2022-04-11 12:06:54,91
2022-04-11 12:06:55,69
2022-04-11 12:06:56,71
2022-04-11 12:06:57,125
2022-04-11 12:06:58,78
2022-04-11 12:06:59,54
2022-04-11 12:07:00,53
2022-04-11 12:07:01,100
2022-04-11 12:07:02,112
2022-04-11 12:07:03,94
2022-04-11 12:07:04,63
2022-04-11 12:07:05,136
2022-04-11 12:07:06,83
2022-04-11 12:07:07,114
2022-04-11 12:07:08,91
2022-04-11 12:07:09,74
2022-04-11 12:07:10,79
2022-04-11 12:07:11,97
2022-04-11 12:07:12,129
2022-04-11 12:07:13,142
2022-04-11 12:07:14,58
2022-04-11 12:07:15,89
2022-04-11 12:07:16,150
2022-04-11 12:07:17,121
2022-04-11 12:07:18,98
2022-04-11 12:07:19,87
2022-04-11 12:07:20,132
2022-04-11 12:07:21,122
2022-04-11 12:07:22,123
2022-04-11 12:07:23,128
2022-04-11 12:07:24,77
2022-04-11 12:07:25,131
2022-04-11 12:07:26,101
2022-04-11 12:07:27,58
2022-04-11 12:07:28,138
2022-04-11 12:07:29,120
2022-04-11 12:07:30,139
2022-04-11 12:07:31,76
2022-04-11 12:07:32,150
2022-04-11 12:07:33,75
2022-04-11 12:07:34,127
2022-04-11 12:07:35,78
2022-04-11 12:07:36,147
2022-04-11 12:07:37,150
2022-04-11 12:07:38,64
2022-04-11 12:07:39,61
2022-04-11 12:07:40,105
2022-04-11 12:07:41,53
2022-04-11 12:07:42,76
2022-04-11 12:07:43,116
2022-04-11 12:07:44,51
2022-04-11 12:07:45,52
2022-04-11 12:07:46,136
2022-04-11 12:07:47,82
2022-04-11 12:07:48,85
2022-04-11 12:07:49,64
2022-04-11 12:07:50,60
2022-04-11 12:07:51,114
2022-04-11 12:07:52,75
2022-04-11 12:07:53,64
2022-04-11 12:07:54,97
2022-04-11 12:07:55,114
2022-04-11 12:07:56,142
2022-04-11 12:07:57,62
2022-04-11 12:07:58,140
2022-04-11 12:07:59,115
2022-04-11 12:08:00,92
2022-04-11 12:08:01,95
2022-04-11 12:08:02,89
2022-04-11 12:08:03,123
2022-04-11 12:08:04,86
2022-04-11 12:08:05,70
2022-04-11 12:08:06,102
2022-04-11 12:08:07,140
2022-04-11 12:08:08,144
2022-04-11 12:08:09,150
2022-04-11 12:08:10,87
2022-04-11 12:08:11,70
2022-04-11 12:08:12,100
2022-04-11 12:08:13,72
2022-04-11 12:08:14,71
2022-04-11 12:08:15,99
2022-04-11 12:08:16,92
2022-04-11 12:08:17,123
2022-04-11 12:08:18,59
2022-04-11 12:08:19,119
2022-04-11 12:08:20,107
2022-04-11 12:08:21,144
2022-04-11 12:08:22,86
2022-04-11 12:08:23,100
2022-04-11 12:08:24,126
2022-04-11 12:08:25,55
2022-04-11 12:08:26,125
2022-04-11 12:08:27,94
2022-04-11 12:08:28,85
2022-04-11 12:08:29,72
2022-04-11 12:08:30,118
2022-04-11 12:08:31,50
2022-04-11 12:08:32,116
2022-04-11 12:08:33,111
2022-04-11 12:08:34,51
2022-04-11 12:08:35,140
2022-04-11 12:08:36,142
2022-04-11 12:08:37,97
2022-04-11 12:08:38,147
2022-04-11 12:08:39,117
2022-04-11 12:08:40,70
2022-04-11 12:08:41,58
2022-04-11 12:08:42,132
2022-04-11 12:08:43,130
2022-04-11 12:08:44,127
2022-04-11 12:08:45,72
2022-04-11 12:08:46,142
2022-04-11 12:08:47,88
2022-04-11 12:08:48,124
2022-04-11 12:08:49,118
2022-04-11 12:08:50,108
2022-04-11 12:08:51,144
2022-04-11 12:08:52,99
2022-04-11 12:08:53,99
2022-04-11 12:08:54,103
2022-04-11 12:08:55,106
2022-04-11 12:08:56,123
2022-04-11 12:08:57,86
2022-04-11 12:08:58,54
2022-04-11 12:08:59,82
2022-04-11 12:09:00,127
2022-04-11 12:09:01,109
2022-04-11 12:09:02,109
2022-04-11 12:09:03,128
2022-04-11 12:09:04,79
2022-04-11 12:09:05,112
2022-04-11 12:09:06,86
2022-04-11 12:09:07,80
2022-04-11 12:09:08,59
2022-04-11 12:09:09,116
2022-04-11 12:09:10,147
2022-04-11 12:09:11,98
2022-04-11 12:09:12,95
2022-04-11 12:09:13,71
2022-04-11 12:09:14,90
2022-04-11 12:09:15,140
2022-04-11 12:09:16,84
2022-04-11 12:09:17,121
2022-04-11 12:09:18,141
2022-04-11 12:09:19,92
2022-04-11 12:09:20,78
2022-04-11 12:09:21,83
2022-04-11 12:09:22,133
2022-04-11 12:09:23,127
2022-04-11 12:09:24,94
2022-04-11 12:09:25,83
2022-04-11 12:09:26,93
2022-04-11 12:09:27,116
2022-04-11 12:09:28,131
2022-04-11 12:09:29,54
2022-04-11 12:09:30,63
2022-04-11 12:09:31,132
2022-04-11 12:09:32,116
2022-04-11 12:09:33,143
2022-04-11 12:09:34,145
2022-04-11 12:09:35,125
2022-04-11 12:09:36,133
2022-04-11 12:09:37,107
2022-04-11 12:09:38,60
2022-04-11 12:09:39,110
2022-04-11 12:09:40,57
2022-04-11 12:09:41,145
2022-04-11 12:09:42,59
2022-04-11 12:09:43,73
2022-04-11 12:09:44,60
2022-04-11 12:09:45,129
2022-04-11 12:09:46,55
2022-04-11 12:09:47,80
2022-04-11 12:09:48,140
2022-04-11 12:09:49,80
2022-04-11 12:09:50,61
2022-04-11 12:09:51,69
2022-04-11 12:09:52,105
2022-04-11 12:09:53,106
2022-04-11 12:09:54,145
2022-04-11 12:09:55,124
2022-04-11 12:09:56,117
2022-04-11 12:09:57,133
2022-04-11 12:09:58,142
2022-04-11 12:09:59,58
2022-04-11 12:10:00,76
2022-04-11 12:10:01,100
2022-04-11 12:10:02,147
2022-04-11 12:10:03,74
2022-04-11 12:10:04,135
2022-04-11 12:10:05,65
2022-04-11 12:10:06,133
2022-04-11 12:10:07,81
2022-04-11 12:10:08,60
2022-04-11 12:10:09,104
2022-04-11 12:10:10,101
2022-04-11 12:10:11,86
2022-04-11 12:10:12,75
2022-04-11 12:10:13,127
2022-04-11 12:10:14,73
2022-04-11 12:10:15,79
2022-04-11 12:10:16,56
2022-04-11 12:10:17,141
2022-04-11 12:10:18,147
2022-04-11 12:10:19,62
2022-04-11 12:10:20,127
2022-04-11 12:10:21,124
2022-04-11 12:10:22,148
2022-04-11 12:10:23,125
2022-04-11 12:10:24,128
2022-04-11 12:10:25,124
2022-04-11 12:10:26,95
2022-04-11 12:10:27,52
2022-04-11 12:10:28,100
2022-04-11 12:10:29,78
2022-04-11 12:10:30,124
2022-04-11 12:10:31,119
2022-04-11 12:10:32,80
2022-04-11 12:10:33,137
2022-04-11 12:10:34,143
2022-04-11 12:10:35,105
2022-04-11 12:10:36,122
2022-04-11 12:10:37,135
2022-04-11 12:10:38,85
2022-04-11 12:10:39,107
2022-04-11 12:10:40,114
2022-04-11 12:10:41,82
2022-04-11 12:10:42,68
2022-04-11 12:10:43,65
2022-04-11 12:10:44,60
2022-04-11 12:10:45,107
2022-04-11 12:10:46,98
2022-04-11 12:10:47,143
2022-04-11 12:10:48,65
2022-04-11 12:10:49,98
2022-04-11 12:10:50,66
2022-04-11 12:10:51,139
2022-04-11 12:10:52,114
2022-04-11 12:10:53,106
2022-04-11 12:10:54,121
2022-04-11 12:10:55,112
2022-04-11 12:10:56,123
2022-04-11 12:10:57,103
2022-04-11 12:10:58,58
2022-04-11 12:10:59,81
2022-04-11 12:11:00,104
2022-04-11 12:11:01,50
2022-04-11 12:11:02,98
2022-04-11 12:11:03,145
2022-04-11 12:11:04,114
2022-04-11 12:11:05,73
2022-04-11 12:11:06,52
2022-04-11 12:11:07,104
2022-04-11 12:11:08,55
2022-04-11 12:11:09,148
2022-04-11 12:11:10,69
2022-04-11 12:11:11,101
2022-04-11 12:11:12,70
2022-04-11 12:11:13,61
2022-04-11 12:11:14,69
2022-04-11 12:11:15,88
2022-04-11 12:11:16,81
2022-04-11 12:11:17,134
2022-04-11 12:11:18,53
2022-04-11 12:11:19,88
2022-04-11 12:11:20,61
2022-04-11 12:11:21,134
2022-04-11 12:11:22,89
2022-04-11 12:11:23,72
2022-04-11 12:11:24,142
2022-04-11 12:11:25,91
2022-04-11 12:11:26,129
2022-04-11 12:11:27,61
2022-04-11 12:11:28,121
2022-04-11 12:11:29,80
2022-04-11 12:11:30,89
2022-04-11 12:11:31,91
2022-04-11 12:11:32,73
2022-04-11 12:11:33,107
2022-04-11 12:11:34,76
2022-04-11 12:11:35,51
2022-04-11 12:11:36,69
2022-04-11 12:11:37,65
2022-04-11 12:11:38,142
2022-04-11 12:11:39,130
2022-04-11 12:11:40,149
2022-04-11 12:11:41,142
2022-04-11 12:11:42,137
2022-04-11 12:11:43,87
2022-04-11 12:11:44,119
2022-04-11 12:11:45,119
2022-04-11 12:11:46,55
2022-04-11 12:11:47,108
2022-04-11 12:11:48,87
2022-04-11 12:11:49,142
2022-04-11 12:11:50,88
2022-04-11 12:11:51,72
2022-04-11 12:11:52,64
2022-04-11 12:11:53,138
2022-04-11 12:11:54,50
2022-04-11 12:11:55,150
2022-04-11 12:11:56,50
2022-04-11 12:11:57,148
2022-04-11 12:11:58,75
2022-04-11 12:11:59,62
2022-04-11 12:12:00,72
2022-04-11 12:12:01,119
2022-04-11 12:12:02,100
2022-04-11 12:12:03,83
2022-04-11 12:12:04,86
2022-04-11 12:12:05,131
2022-04-11 12:12:06,95
2022-04-11 12:12:07,52
2022-04-11 12:12:08,91
2022-04-11 12:12:09,103
2022-04-11 12:12:10,52
2022-04-11 12:12:11,106
2022-04-11 12:12:12,84
2022-04-11 12:12:13,53
2022-04-11 12:12:14,82
2022-04-11 12:12:15,54
2022-04-11 12:12:16,81
2022-04-11 12:12:17,50
2022-04-11 12:12:18,134
2022-04-11 12:12:19,55
2022-04-11 12:12:20,69
2022-04-11 12:12:21,148
2022-04-11 12:12:22,123
2022-04-11 12:12:23,135
2022-04-11 12:12:24,90
2022-04-11 12:12:25,127
2022-04-11 12:12:26,71
2022-04-11 12:12:27,54
2022-04-11 12:12:28,134
2022-04-11 12:12:29,104
2022-04-11 12:12:30,123
2022-04-11 12:12:31,76
2022-04-11 12:12:32,109
2022-04-11 12:12:33,146
2022-04-11 12:12:34,58
2022-04-11 12:12:35,54
2022-04-11 12:12:36,76
2022-04-11 12:12:37,129
2022-04-11 12:12:38,86
2022-04-11 12:12:39,97
2022-04-11 12:12:40,137
2022-04-11 12:12:41,86
2022-04-11 12:12:42,71
2022-04-11 12:12:43,148
2022-04-11 12:12:44,108
2022-04-11 12:12:45,93
2022-04-11 12:12:46,141
2022-04-11 12:12:47,100
2022-04-11 12:12:48,58
2022-04-11 12:12:49,87
2022-04-11 12:12:50,117
2022-04-11 12:12:51,59
2022-04-11 12:12:52,84
2022-04-11 12:12:53,92
2022-04-11 12:12:54,147
2022-04-11 12:12:55,131
2022-04-11 12:12:56,122
2022-04-11 12:12:57,67
2022-04-11 12:12:58,57
2022-04-11 12:12:59,111
2022-04-11 12:13:00,57
2022-04-11 12:13:01,86
2022-04-11 12:13:02,107
2022-04-11 12:13:03,74
2022-04-11 12:13:04,61
2022-04-11 12:13:05,146
2022-04-11 12:13:06,81
2022-04-11 12:13:07,123
2022-04-11 12:13:08,83
2022-04-11 12:13:09,91
2022-04-11 12:13:10,121
2022-04-11 12:13:11,148
2022-04-11 12:13:12,64
2022-04-11 12:13:13,109
2022-04-11 12:13:14,50
2022-04-11 12:13:15,85
2022-04-11 12:13:16,139
2022-04-11 12:13:17,56
2022-04-11 12:13:18,97
2022-04-11 12:13:19,53
2022-04-11 12:13:20,58
2022-04-11 12:13:21,53
2022-04-11 12:13:22,136
2022-04-11 12:13:23,85
2022-04-11 12:13:24,142
2022-04-11 12:13:25,143
2022-04-11 12:13:26,77
2022-04-11 12:13:27,106
2022-04-11 12:13:28,58
2022-04-11 12:13:29,138
2022-04-11 12:13:30,51
2022-04-11 12:13:31,68
2022-04-11 12:13:32,108
2022-04-11 12:13:33,101
2022-04-11 12:13:34,104
2022-04-11 12:13:35,115
2022-04-11 12:13:36,76
2022-04-11 12:13:37,145
2022-04-11 12:13:38,61
2022-04-11 12:13:39,61
